,Indicator Name,Indicator Code,Country Name,Country Code,Year,Value,Disaggregation
1757,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Costa Rica,CRI,1981,9.6,
8519,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Bahrain,BHR,1981,10.4,
15071,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Togo,TGO,1981,0.5,
10199,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,El Salvador,SLV,1981,4.0,
14651,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,St. Lucia,LCA,1981,2.7,
12887,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mozambique,MOZ,1981,0.3,
11291,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Iran, Islamic Rep.",IRN,1981,4.0,
3479,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Israel,ISR,1981,18.2,
5033,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Namibia,NAM,1981,7.7,
5327,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nigeria,NGA,1981,2.0,
13685,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Philippines,PHL,1981,0.5,
8225,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Antigua and Barbuda,ATG,1981,3.0,
2093,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Dominica,DMA,1981,13.4,
7763,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Venezuela, RB",VEN,1981,15.6,
2051,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Djibouti,DJI,1981,8.3,
3815,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Korea, Dem. People's Rep.",PRK,1981,2.9,
1421,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Central African Republic,CAF,1981,2.7,
1379,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Canada,CAN,1981,12.5,
9149,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Burundi,BDI,1981,0.3,
2429,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Eswatini,SWZ,1981,8.6,
15029,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Timor-Leste,TLS,1981,0.2,
15239,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkiye,TUR,1981,5.4,
5957,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Russian Federation,RUS,1981,21.5,
9401,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Chad,TCD,1981,0.4,
5285,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Niger,NER,1981,1.5,
1043,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Brazil,BRA,1981,9.4,
6881,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Switzerland,CHE,1981,6.2,
5621,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Papua New Guinea,PNG,1981,8.9,
5915,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Romania,ROU,1981,12.0,
3353,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Iran, Islamic Rep.",IRN,1981,13.2,
8477,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Bahamas, The",BHS,1981,7.5,
1799,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cote d'Ivoire,CIV,1981,3.5,
11165,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Iceland,ISL,1981,8.9,
9737,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cote d'Ivoire,CIV,1981,0.8,
14987,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Thailand,THA,1981,0.5,
7511,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United Arab Emirates,ARE,1981,26.1,
3227,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Iceland,ISL,1981,10.9,
6713,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,St. Lucia,LCA,1981,9.8,
12467,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Malta,MLT,1981,13.5,
15281,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkmenistan,TKM,1981,4.6,
12803,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Montenegro,MNE,1981,5.6,
9611,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Congo, Dem. Rep.",COD,1981,0.4,
3773,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kiribati,KIR,1981,25.6,
5873,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Qatar,QAT,1981,28.1,
11249,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Indonesia,IDN,1981,0.2,
11333,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Iraq,IRQ,1981,7.8,
3311,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Indonesia,IDN,1981,1.0,
9023,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brunei Darussalam,BRN,1981,1.8,
15407,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ukraine,UKR,1981,8.1,
8015,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Afghanistan,AFG,1981,0.3,
10577,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Gabon,GAB,1981,1.0,
10661,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Georgia,GEO,1981,5.7,
13769,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Portugal,PRT,1981,5.0,
7049,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Thailand,THA,1981,1.9,
10157,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Egypt, Arab Rep.",EGY,1981,7.0,
1127,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bulgaria,BGR,1981,15.2,
14861,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Syrian Arab Republic,SYR,1981,5.4,
2387,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Estonia,EST,1981,17.8,
5663,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Paraguay,PRY,1981,7.1,
1673,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Congo, Dem. Rep.",COD,1981,1.8,
5243,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nicaragua,NIC,1981,12.1,
3731,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Kenya,KEN,1981,2.0,
13979,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Samoa,WSM,1981,15.9,
12845,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Morocco,MAR,1981,4.1,
8099,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Algeria,DZA,1981,3.8,
6965,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Tajikistan,TJK,1981,6.0,
12509,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Marshall Islands,MHL,1981,23.9,
4655,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Mauritius,MUS,1981,5.6,
11207,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,India,IND,1981,0.3,
4739,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Micronesia, Fed. Sts.",FSM,1981,28.9,
13055,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nepal,NPL,1981,0.2,
13013,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nauru,NRU,1981,41.0,
14063,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Saudi Arabia,SAU,1981,9.0,
12677,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Micronesia, Fed. Sts.",FSM,1981,16.3,
3142,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Honduras,HND,1982,8.8,
118,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Albania,ALB,1982,9.9,
5032,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Namibia,NAM,1982,8.0,
5536,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Palau,PLW,1982,39.8,
1504,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Chile,CHL,1982,16.9,
1420,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Central African Republic,CAF,1982,2.8,
4234,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lithuania,LTU,1982,20.7,
15700,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Venezuela, RB",VEN,1982,8.3,
328,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Argentina,ARG,1982,15.4,
2848,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Greece,GRC,1982,15.0,
7636,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Uruguay,URY,1982,16.8,
9232,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cambodia,KHM,1982,0.2,
14020,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sao Tome and Principe,STP,1982,0.8,
286,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Antigua and Barbuda,ATG,1982,10.9,
4276,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Luxembourg,LUX,1982,10.7,
5074,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nauru,NRU,1982,53.7,
1462,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Chad,TCD,1982,1.8,
6292,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Sierra Leone,SLE,1982,3.1,
3604,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Japan,JPN,1982,1.6,
13012,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Nauru,NRU,1982,41.5,
14860,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Syrian Arab Republic,SYR,1982,5.7,
2008,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Denmark,DNK,1982,9.3,
10576,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Gabon,GAB,1982,1.2,
15742,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Vietnam,VNM,1982,0.1,
370,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Armenia,ARM,1982,11.8,
10030,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Dominica,DMA,1982,4.1,
12256,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Madagascar,MDG,1982,0.4,
8980,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brazil,BRA,1982,4.6,
3310,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Indonesia,IDN,1982,1.1,
6586,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Spain,ESP,1982,13.9,
2890,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Grenada,GRD,1982,11.0,
8098,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Algeria,DZA,1982,4.0,
8350,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Australia,AUS,1982,11.8,
13516,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Panama,PAN,1982,4.4,
2050,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Djibouti,DJI,1982,8.6,
12718,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Moldova,MDA,1982,5.1,
15238,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Turkiye,TUR,1982,5.7,
9316,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Canada,CAN,1982,11.0,
15196,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tunisia,TUN,1982,4.6,
6334,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Singapore,SGP,1982,4.6,
14356,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Slovenia,SVN,1982,7.2,
11920,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Lao PDR,LAO,1982,0.2,
622,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Bangladesh,BGD,1982,0.6,
5578,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Panama,PAN,1982,11.0,
664,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Barbados,BRB,1982,14.3,
10198,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,El Salvador,SLV,1982,4.2,
7888,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Zambia,ZMB,1982,3.8,
14902,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tajikistan,TJK,1982,3.4,
3562,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Jamaica,JAM,1982,14.3,
14944,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Tanzania,TZA,1982,0.5,
1966,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Czechia,CZE,1982,19.8,
11878,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Kyrgyz Republic,KGZ,1982,4.0,
3058,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Guyana,GUY,1982,10.3,
7552,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,United Kingdom,GBR,1982,12.8,
4066,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lebanon,LBN,1982,20.7,
12886,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Mozambique,MOZ,1982,0.4,
4108,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Lesotho,LSO,1982,7.9,
1798,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Cote d'Ivoire,CIV,1982,3.7,
10996,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guyana,GUY,1982,2.8,
1672,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Congo, Dem. Rep.",COD,1982,1.9,
7468,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Ukraine,UKR,1982,18.7,
11248,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Indonesia,IDN,1982,0.3,
454,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Austria,AUT,1982,9.0,
11206,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,India,IND,1982,0.3,
14986,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Thailand,THA,1982,0.6,
8644,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Belarus,BLR,1982,7.0,
15826,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Zambia,ZMB,1982,0.8,
10156,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,"Egypt, Arab Rep.",EGY,1982,7.3,
9988,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Djibouti,DJI,1982,2.4,
4150,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Liberia,LBR,1982,3.4,
14272,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Singapore,SGP,1982,1.9,
12802,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Montenegro,MNE,1982,6.0,
10366,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Eswatini,SWZ,1982,0.9,
5242,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nicaragua,NIC,1982,12.5,
8392,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Austria,AUT,1982,7.9,
11458,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Italy,ITA,1982,8.2,
13768,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Portugal,PRT,1982,5.3,
15070,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Togo,TGO,1982,0.5,
13600,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Paraguay,PRY,1982,3.8,
412,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Australia,AUS,1982,13.1,
9022,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Brunei Darussalam,BRN,1982,1.8,
8014,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Afghanistan,AFG,1982,0.3,
3100,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Haiti,HTI,1982,6.3,
14062,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Saudi Arabia,SAU,1982,9.6,
9274,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cameroon,CMR,1982,0.8,
9736,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Cote d'Ivoire,CIV,1982,0.8,
5326,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Nigeria,NGA,1982,2.2,
1756,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Costa Rica,CRI,1982,9.9,
15868,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Zimbabwe,ZWE,1982,0.7,
1714,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Congo, Rep.",COG,1982,3.7,
6544,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,South Africa,ZAF,1982,20.0,
12130,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Libya,LBY,1982,8.5,
15028,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Timor-Leste,TLS,1982,0.2,
12844,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Morocco,MAR,1982,4.3,
160,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Algeria,DZA,1982,13.6,
14230,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Sierra Leone,SLE,1982,0.6,
3814,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Korea, Dem. People's Rep.",PRK,1982,3.0,
6502,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Somalia,SOM,1982,2.8,
10744,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Ghana,GHA,1982,0.5,
5368,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,North Macedonia,MKD,1982,13.9,
5284,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,Niger,NER,1982,1.6,
10870,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Guatemala,GTM,1982,3.5,
3352,"Prevalence of obesity, female (% of female population ages 18+)",SH.STA.OB18.FE.ZS,"Iran, Islamic Rep.",IRN,1982,13.6,
10324,"Prevalence of obesity, male (% of male population ages 18+)",SH.STA.OB18.MA.ZS,Estonia,EST,1982,9.1,
